100,56,87
62,18,43
87,68,56
56,31,68
0,0,0
68,18,43
0,0,0
87,75,87
87,50,62
93,87,87
75,56,62
57,62,69
87,62,56
76,41,62
0,0,0
81,62,62
61,58,72
0,0,0
56,12,75
50,81,81
12,5,6
46,63,63
37,6,62
37,6,62
72,37,64
75,62,68
100,100,100
75,25,56
62,31,43
65,51,68
68,37,50
81,75,81
100,75,93
62,68,62
75,6,75
93,81,62
53,50,61
5,5,0
53,50,61
100,81,56
100,75,25
26,82,86
18,18,12
85,54,70
46,66,56
100,75,81
87,87,75
81,87,68
100,37,75
100,81,31
81,81,43
25,56,50
37,12,18
58,45,54
18,25,18
74,64,74
87,37,50
0,0,0
43,37,81
61,76,71
68,37,56
61,63,58
12,87,100
87,50,68
87,37,62
65,54,60
93,56,62
93,12,43
88,35,60
0,12,0
93,56,68
63,80,56
87,50,75
68,87,93
68,25,50
81,81,82
64,54,53
0,0,0
88,86,89
56,56,62
69,72,73
62,56,81
56,38,66
68,68,87
58,49,69
66,75,51
87,62,81
0,0,0
43,43,75
87,43,81
87,25,62
86,41,60
25,18,18
15,8,3
64,50,77
93,50,62
75,37,81
20,23,20
75,18,75
78,56,58
62,18,68
56,62,81
12,12,0
37,43,43
1,6,6
0,0,0
43,18,68
63,51,63
25,25,12
75,50,87
87,62,81
100,87,87
37,37,25
0,12,0
92,64,78
75,81,75
66,62,68
72,48,69
90,74,74
100,100,62
87,37,81
12,37,68
87,50,50
8,5,1
60,85,58
6,5,6
93,43,75
60,76,51
62,37,56
6,0,0
0,0,0
68,81,87
56,56,56
73,63,56
0,0,0
80,69,78
72,69,74
76,69,66
75,31,62
37,37,18
93,62,81
87,87,87
75,43,62
75,18,43
75,56,60
62,37,37
90,45,58
100,56,62
2,2,0
68,69,66
87,37,62
87,25,50
81,68,50
0,0,0
43,75,93
0,0,0
0,0,0
81,43,43
50,50,56
31,18,43
74,60,68
62,62,75
12,18,12
100,100,68
75,93,100
87,68,87
92,61,78
87,25,62
65,81,60
64,65,81
65,61,71
8,5,5
49,70,88
64,58,74
13,18,10
5,6,6
18,25,18
87,75,50
6,12,0
12,0,12
75,37,87
68,56,50
75,37,87
75,62,100
81,62,75
93,68,62
55,46,60
0,0,0
71,55,50
70,76,81
76,56,56
12,0,0
0,0,0
56,81,75
93,31,62
77,72,69
0,0,0
37,68,81
93,68,68
61,69,66
0,0,0
26,32,33
87,50,75
87,56,50
100,62,75
81,18,62
87,81,81
60,72,73
60,72,73
0,0,0
56,43,68
25,18,12
68,56,93
68,56,93
84,53,57
50,6,75
60,61,68
20,30,21
37,43,56
62,37,68
87,87,87
43,81,78
100,75,62
68,68,93
0,0,0
75,37,56
6,1,3
5,0,0
73,35,60
73,45,68
100,68,100
6,3,0
70,70,75
56,68,75
60,69,89
0,0,0
100,87,87
81,37,62
37,50,31
75,50,37
5,5,0
100,66,73
68,75,50
93,100,81
75,56,87
5,5,6
100,43,81
83,73,58
75,43,100
73,54,68
68,37,25
0,0,0
100,75,50
0,0,0
50,50,68
0,0,0
58,60,65
81,86,90
5,0,0
87,31,81
56,93,87
87,25,43
68,37,100
22,18,20
38,36,42
56,62,50
87,75,75
100,43,87
6,12,10
85,49,60
62,87,62
0,12,0
75,56,75
25,0,12
66,43,71
70,58,66
70,57,77
5,3,0
56,62,75
81,37,81
0,0,0
68,68,81
81,43,87
87,56,68
81,56,56
12,6,0
58,58,65
78,42,84
58,48,64
25,87,81
100,75,75
61,70,76
68,37,43
37,18,87
25,25,25
0,0,0
56,50,68
0,0,0
81,25,75
81,25,75
87,18,81
5,0,0
68,77,90
25,37,100
100,93,56
41,48,66
37,68,81
75,75,93
75,31,75
62,50,75
25,37,25
37,93,62
0,12,0
0,0,0
75,75,87
62,25,43
4,0,0
70,60,64
69,82,80
87,75,50
62,31,81
100,100,100
100,100,100
75,31,56
5,2,5
60,46,65
75,87,81
81,87,50
93,87,62
12,12,0
100,87,50
50,56,87
75,68,75
62,68,62
87,100,87
87,37,81
62,56,68
68,62,56
75,6,62
12,25,100
93,62,75
55,56,60
55,56,60
87,87,75
43,56,62
81,87,93
50,87,75
87,75,75
87,68,75
56,37,87
25,12,12
56,62,68
93,75,87
93,75,87
87,62,50
93,62,75
43,68,87
0,0,0
62,87,87
75,50,56
25,62,68
6,1,1
80,46,58
50,12,68
0,0,0
0,0,0
68,25,68
68,31,93
81,43,43
0,18,25
0,0,0
81,43,68
41,93,70
87,25,31
83,50,68
100,100,100
63,43,41
87,75,87
90,45,64
93,93,75
0,0,0
77,64,84
18,37,25
87,87,100
93,50,75
37,37,25
93,87,68
75,25,75
0,0,0
0,0,0
100,68,87
75,62,75
93,68,93
58,63,58
81,31,43
25,37,31
68,43,75
6,6,12
58,72,74
81,50,56
73,40,53
75,18,75
93,37,87
68,75,81
81,62,75
100,68,81
87,43,93
75,43,56
1,0,0
6,6,12
6,6,12
75,75,75
62,31,81
0,0,0
68,43,50
87,31,68
12,12,18
62,31,62
12,25,12
81,18,68
62,31,62
78,61,86
100,75,50
66,53,58
56,37,62
93,68,62
75,6,31
87,37,43
75,56,87
93,100,96
81,56,81
56,68,93
76,72,60
93,18,75
75,31,56
80,76,84
87,68,75
25,12,25
81,31,87
100,100,75
100,68,50
100,68,50
93,56,43
50,37,43
100,87,93
87,31,81
68,50,68
5,2,5
85,57,80
68,45,46
75,62,81
58,58,77
62,62,100
87,43,75
93,50,87
87,93,75
100,56,62
68,56,87
50,37,62
12,31,81
25,18,18
75,62,75
100,50,50
43,12,50
25,25,12
0,12,12
37,43,31
81,56,71
87,25,68
68,56,87
41,45,50
43,0,37
68,56,93
60,69,77
87,31,43
43,31,81
56,31,43
100,50,87
92,46,80
62,56,31
87,18,50
81,50,56
50,31,25
68,62,81
37,25,12
43,18,18
2,5,4
93,81,87
75,50,50
87,37,56
0,0,0
93,62,68
68,50,87
37,6,75
0,0,0
0,0,0
87,62,93
100,62,62
94,48,78
50,43,81
87,68,68
88,65,84
62,43,93
13,14,10
61,70,68
61,88,70
75,25,75
87,50,68
0,0,0
81,50,62
81,25,62
93,81,100
100,93,75
12,6,6
0,0,0
87,68,62
77,66,92
75,62,56
100,62,75
56,62,25
56,62,25
81,25,56
75,75,81
100,100,87
12,62,43
68,68,75
93,62,81
87,100,75
87,31,68
87,56,62
68,68,81
87,31,68
75,81,100
93,50,75
43,25,87
43,25,87
100,56,81
87,43,87
87,56,56
87,100,93
87,50,68
87,75,31
63,90,68
100,75,75
68,81,81
42,73,78
73,81,96
58,50,76
75,75,75
62,75,62
88,82,89
69,45,61
56,68,87
100,31,68
0,0,0
93,87,75
68,68,81
87,87,62
81,50,81
87,81,87
0,0,0
40,66,56
93,87,62
6,0,0
62,12,68
100,42,80
43,81,87
100,100,93
14,6,13
56,43,87
87,50,68
87,62,43
100,75,68
100,75,56
70,65,82
100,43,81
100,87,68
31,56,75
90,52,82
87,75,93
81,62,56
81,50,87
81,0,81
46,78,63
81,37,62
62,50,50
87,68,87
0,0,0
81,58,78
87,75,75
93,81,81
75,62,68
58,78,76
93,75,68
75,75,50
56,50,43
62,25,50
87,43,93
0,6,0
75,25,75
0,0,0
87,62,75
100,81,50
81,43,56
80,54,72
25,12,6
25,12,25
75,50,93
0,0,0
100,56,68
87,18,56
62,31,50
81,31,43
68,37,62
75,50,56
66,34,48
82,46,61
93,37,43
56,87,43
75,31,56
93,49,61
91,43,48
87,18,37
81,31,50
93,87,87
86,49,82
81,75,62
87,56,81
100,81,81
37,37,31
25,6,6
0,0,0
68,37,87
87,18,62
81,68,43
0,0,0
81,50,56
75,75,93
21,18,8
100,68,68
49,69,78
50,37,56
75,50,68
0,0,0
68,43,81
80,63,75
0,0,0
50,56,50
81,68,87
87,25,68
93,62,68
0,0,0
87,81,62
81,75,81
87,37,62
93,25,50
100,81,93
12,18,81
75,12,50
5,6,0
87,81,62
87,25,37
100,50,68
93,56,62
62,37,43
75,37,81
93,62,93
100,75,56
81,56,84
87,68,68
75,37,56
62,56,75
76,56,61
68,37,50
75,31,75
81,50,75
73,31,51
81,25,56
15,18,20
81,43,93
65,61,60
87,31,68
50,37,37
0,0,0
87,62,62
74,41,64
0,0,0
38,28,30
93,68,68
93,56,87
37,0,81
43,53,35
100,37,75
73,82,90
81,18,68
87,75,87
62,56,81
87,87,87
40,80,96
93,68,56
81,81,75
8,1,6
5,0,0
93,43,25
75,68,68
81,18,68
12,0,12
68,50,50
100,75,100
81,43,100
56,56,43
81,68,81
100,68,68
62,62,87
86,52,81
6,5,0
64,76,85
0,0,0
25,25,56
75,25,43
100,81,87
68,56,56
100,93,100
75,87,87
75,87,87
93,93,75
12,25,25
81,28,62
31,12,75
88,42,73
81,75,81
81,75,93
100,37,75
62,56,87
93,56,56
63,53,73
56,37,87
98,58,58
87,31,50
93,18,75
56,18,43
100,43,56
0,12,0
93,56,75
68,81,56
68,81,93
0,0,0
100,87,81
5,5,6
87,43,93
62,37,25
75,37,75
20,17,16
62,56,68
71,58,58
68,12,87
68,37,56
31,25,62
81,81,81
75,37,50
0,0,0
0,0,0
97,52,65
62,81,68
87,62,68
87,81,68
62,56,37
93,93,68
43,12,50
100,75,62
0,0,0
37,37,43
93,56,62
5,5,6
93,100,87
100,100,87
75,87,87
93,81,81
56,53,76
81,62,68
31,31,37
0,0,0
87,81,62
75,68,81
0,0,0
87,68,62
75,25,87
25,6,68
75,75,68
25,50,87
66,76,88
93,53,65
100,93,68
87,37,75
80,62,66
93,100,87
81,56,68
0,0,0
61,45,53
87,68,81
8,1,8
56,12,75
93,81,75
62,25,50
100,81,81
100,81,62
75,75,56
75,56,51
75,56,51
25,25,6
50,87,75
87,75,75
81,75,75
25,25,6
18,6,25
93,50,75
87,75,50
50,25,68
56,43,87
93,81,68
64,49,78
50,50,37
0,0,0
87,87,87
0,0,0
81,58,65
43,50,81
68,43,56
87,50,62
87,81,93
70,51,50
12,5,5
85,66,76
0,0,0
87,62,43
69,69,74
75,50,93
93,87,87
93,75,62
81,81,43
81,43,56
75,87,81
60,70,63
78,58,63
93,87,81
25,37,18
87,62,87
81,100,62
69,74,84
87,56,43
73,42,70
75,68,81
6,6,5
100,87,56
100,56,56
6,0,0
62,50,31
87,68,68
76,53,73
75,62,37
0,0,0
25,25,25
58,75,76
82,58,73
75,81,68
61,76,71
68,50,87
68,25,75
12,6,12
81,50,50
100,87,93
68,87,75
93,87,62
43,31,87
100,87,37
37,25,56
87,75,75
87,75,75
73,77,86
87,50,81
62,62,81
89,81,85
81,50,87
87,50,75
0,0,0
100,87,56
86,65,77
100,100,81
62,31,37
81,75,68
61,84,84
62,43,56
12,10,9
56,93,56
81,68,81
87,100,87
15,15,11
87,43,68
87,25,68
50,76,71
81,87,75
93,68,100
68,37,43
76,77,72
58,73,65
62,31,62
81,43,56
75,37,100
76,77,72
86,64,84
87,68,56
70,48,69
84,50,82
87,87,75
52,86,77
87,87,75
25,0,12
68,87,56
92,49,74
75,31,37
56,50,25
51,70,53
93,75,93
21,20,16
0,0,0
93,62,68
21,15,13
55,68,58
87,62,81
0,12,0
87,6,37
70,43,61
62,50,81
25,31,68
0,0,0
75,56,68
43,68,100
88,66,70
100,37,56
0,0,0
10,10,12
0,0,0
82,69,84
93,87,81
75,37,50
0,0,0
43,18,50
62,62,68
93,81,87
75,75,50
93,75,43
87,37,68
72,58,61
0,0,0
50,31,43
87,56,93
84,60,57
81,68,81
93,62,81
37,31,37
100,81,68
0,0,0
69,58,74
0,0,0
0,0,0
100,81,68
81,6,62
37,66,57
65,70,78
0,0,0
0,0,0
68,56,87
75,62,50
68,56,87
68,25,50
13,10,10
0,0,0
68,68,68
93,18,87
60,61,63
87,50,68
37,6,25
28,30,25
93,81,56
81,62,100
73,57,82
85,65,77
87,56,68
87,56,31
81,81,81
84,73,84
66,66,70
87,56,31
75,87,87
75,93,62
38,95,60
87,81,81
64,65,85
25,25,25
76,72,88
62,81,87
0,12,0
100,100,62
81,25,93
60,46,62
75,43,75
75,6,68
76,68,70
81,56,75
13,10,6
81,62,62
0,0,0
100,87,68
31,75,56
62,31,75
98,56,68
87,18,43
88,65,82
62,50,68
100,68,75
81,68,68
58,71,78
75,68,75
31,68,100
75,37,68
75,62,75
80,60,65
68,68,81
75,56,37
62,68,68
100,56,81
12,12,10
61,48,56
56,43,31
87,50,25
100,81,75
56,50,65
5,0,0
68,50,37
12,6,6
87,93,87
93,12,37
62,81,50
81,81,43
100,56,43
81,81,68
100,62,81
75,18,18
100,87,81
78,66,65
72,65,80
93,43,81
70,76,74
62,31,43
100,68,87
74,48,61
87,87,75
68,31,37
12,0,6
75,55,71
87,68,81
93,62,68
100,50,87
87,50,50
93,56,87
25,12,25
18,18,18
56,25,18
62,43,56
93,75,100
62,25,56
87,75,75
0,0,0
81,93,81
62,31,43
87,75,75
87,93,37
10,13,6
76,56,81
68,25,75
88,45,66
89,48,84
31,75,81
81,62,73
100,56,93
68,81,75
10,6,6
10,6,6
75,12,50
81,62,68
100,50,56
43,18,68
6,12,0
81,56,56
50,62,66
81,12,25
50,6,50
50,75,81
0,0,0
94,73,92
75,62,81
87,56,68
43,75,81
81,75,93
0,0,0
81,6,56
5,0,0
29,24,32
75,50,75
87,75,81
56,75,12
61,61,50
26,21,16
100,75,68
93,62,87
0,0,0
75,62,81
5,5,0
64,72,80
93,37,62
50,62,62
56,87,50
100,56,25
62,75,87
73,61,58
68,87,81
12,25,12
56,56,87
56,87,87
62,50,31
53,57,57
93,62,81
93,18,50
100,81,93
75,62,50
0,12,0
75,87,81
87,50,68
81,25,75
0,0,0
75,100,87
68,56,56
66,77,86
100,62,62
76,57,50
0,0,0
25,25,12
81,37,56
0,0,0
50,68,75
100,68,93
75,87,43
100,75,56
90,52,74
81,62,68
68,37,62
62,31,81
6,0,0
72,37,72
82,52,70
6,12,25
5,5,0
81,50,75
82,62,82
68,53,70
68,75,73
93,25,75
81,81,87
45,72,70
81,31,68
45,42,53
100,37,68
81,43,37
0,0,0
62,68,50
81,50,81
68,50,81
37,12,75
75,56,87
93,50,31
0,0,0
93,50,68
68,87,62
93,50,31
68,87,62
93,87,75
62,56,62
87,75,75
50,18,43
75,18,68
87,43,56
62,25,87
56,62,93
75,50,62
0,0,0
73,58,85
68,56,81
87,43,87
75,37,56
87,81,93
36,37,36
49,52,56
0,0,0
62,31,50
81,75,93
66,80,73
16,12,10
81,87,81
75,43,87
10,5,5
58,40,51
62,62,93
81,25,56
43,43,87
87,43,62
62,56,43
68,25,62
100,68,56
100,81,87
18,43,75
69,80,80
93,43,62
81,18,87
70,53,68
43,62,93
93,50,68
40,61,83
50,43,68
70,78,90
75,50,56
93,68,68
62,25,31
100,100,43
81,75,81
81,50,93
93,37,81
31,25,25
13,10,9
72,46,72
0,0,0
75,43,62
87,50,68
75,56,75
75,25,37
62,37,87
50,50,75
75,87,62
87,75,56
76,51,68
93,50,62
10,10,4
87,43,43
50,37,43
75,12,68
50,43,81
81,93,62
87,68,81
87,56,68
50,75,62
94,69,80
75,50,75
12,25,18
93,68,93
83,65,55
100,87,93
71,43,68
56,50,87
72,64,73
75,68,68
0,0,0
87,68,62
62,62,87
75,43,81
62,93,81
87,56,75
25,0,6
75,75,62
37,50,62
93,75,50
100,100,100
93,75,50
12,6,12
68,81,43
100,56,87
100,93,62
5,0,0
72,61,72
12,12,0
75,75,81
0,0,0
6,0,0
87,75,75
93,87,81
93,100,93
11,11,11
50,50,12
87,43,56
100,81,87
100,75,75
93,56,75
100,75,50
81,75,62
62,93,93
43,12,62
43,12,62
62,25,31
93,31,56
81,62,56
21,13,8
50,31,68
73,64,76
93,68,87
56,43,50
56,56,56
93,31,56
0,0,0
56,76,65
87,43,50
12,0,12
81,25,62
84,56,69
100,75,81
0,0,0
37,37,31
75,12,68
68,62,81
81,25,62
12,0,0
0,0,0
50,12,31
76,66,61
31,100,81
46,89,86
93,68,87
75,62,81
50,68,56
87,37,81
12,0,12
87,37,81
100,93,81
93,75,68
25,50,50
56,62,81
75,87,87
81,56,93
68,25,62
6,5,0
93,56,68
75,56,56
68,93,81
75,37,81
88,61,74
75,18,68
0,0,0
75,18,68
81,81,68
5,0,0
100,56,56
12,12,0
93,100,93
12,0,12
87,18,68
62,62,56
75,62,87
0,0,0
87,37,62
56,50,43
12,12,87
68,87,87
100,62,62
93,43,62
100,68,68
0,0,87
100,75,87
100,37,43
87,81,81
73,70,61
50,43,50
100,81,93
81,68,56
75,50,87
58,68,61
75,18,62
81,37,50
87,75,56
87,68,100
81,18,43
80,48,60
37,81,56
75,37,68
75,81,81
93,62,56
62,50,37
81,68,75
0,12,0
93,81,62
68,18,68
43,56,43
0,6,0
68,93,62
74,54,73
10,13,13
81,68,88
62,62,81
90,60,71
68,43,50
62,68,75
0,0,0
68,50,81
0,0,0
87,93,87
100,25,62
0,0,0
75,25,62
75,75,87
66,58,68
12,12,12
81,68,93
87,31,93
75,87,93
75,56,68
75,56,68
62,50,56
87,87,81
87,100,75
75,25,81
100,87,87
75,37,68
93,93,87
6,25,20
100,75,100
60,55,63
87,43,68
50,56,68
100,87,75
62,43,37
93,68,81
87,87,87
75,37,56
93,42,73
93,81,87
0,0,0
62,75,81
75,87,75
82,57,86
75,25,37
87,87,81
87,31,62
80,53,82
90,69,73
100,62,75
87,68,68
16,17,17
66,63,66
70,44,80
100,68,75
93,75,93
80,65,70
74,48,73
100,50,81
37,31,12
87,93,87
68,31,43
75,100,93
53,53,74
75,50,50
12,12,12
37,25,81
31,6,81
75,50,75
100,87,81
93,56,68
31,43,75
61,73,70
25,37,25
0,0,0
87,68,50
81,58,77
50,6,68
0,12,0
80,76,80
18,18,12
87,43,81
75,50,81
5,4,5
53,78,60
8,10,8
93,81,56
68,43,81
63,61,71
93,70,78
65,41,65
93,93,81
87,43,75
75,68,93
31,43,25
60,86,82
62,12,12
68,18,56
76,82,88
93,62,81
81,31,62
100,75,56
93,50,75
12,12,12
87,43,56
87,62,81
5,5,0
0,0,0
87,81,87
31,37,93
87,50,68
87,75,75
78,69,76
75,50,43
81,81,68
80,58,66
40,31,25
6,0,0
94,46,62
62,56,37
65,73,55
81,31,56
87,37,50
68,87,68
93,31,68
93,88,92
62,68,100
37,12,62
93,62,75
100,56,37
62,75,68
87,43,50
80,68,72
87,37,75
0,0,0
5,0,0
93,62,62
53,66,71
74,58,69
56,37,87
100,75,18
87,87,68
100,75,18
100,25,75
43,56,68
81,81,93
100,62,100
93,50,37
0,0,0
81,45,70
45,90,53
18,0,62
75,87,75
100,87,100
93,50,81
81,50,75
75,25,75
87,93,68
75,6,87
0,0,0
100,31,31
75,62,37
25,25,25
43,50,43
56,60,75
34,30,30
75,75,93
87,12,56
81,50,56
93,43,50
87,37,62
25,0,18
62,75,87
87,62,50
75,56,56
87,75,81
81,50,56
0,0,0
77,88,78
22,24,12
75,43,75
0,0,0
75,37,75
81,62,68
5,5,0
81,25,68
75,50,87
16,10,12
93,68,75
72,81,85
37,68,87
42,72,66
81,50,87
81,57,69
87,87,68
100,81,68
100,43,75
77,50,66
87,18,62
0,0,0
61,77,81
87,62,75
25,12,18
12,12,12
87,62,87
81,87,81
75,75,75
80,60,70
93,56,81
100,100,87
81,50,43
81,68,81
12,8,8
87,75,81
93,68,81
75,100,93
68,43,50
65,43,48
12,68,75
66,65,58
62,31,56
75,62,62
60,49,68
93,62,68
43,25,75
68,68,87
68,62,50
81,31,56
58,55,75
87,62,62
0,0,0
100,75,100
25,18,25
87,37,62
68,81,75
87,43,87
62,37,68
100,93,50
100,93,62
68,62,31
65,81,76
100,75,81
68,50,93
43,62,87
69,58,61
87,68,87
100,25,87
100,87,56
68,43,75
87,50,56
93,87,75
93,31,68
93,87,75
6,12,0
81,81,81
48,78,86
100,81,81
87,81,56
100,81,81
87,18,50
93,100,93
31,43,81
68,56,93
18,18,50
100,68,68
68,50,50
43,60,58
12,0,12
68,43,68
75,18,62
68,43,68
5,5,0
87,37,62
87,37,62
100,81,56
100,75,87
100,62,87
5,6,0
90,69,82
50,43,43
28,30,21
75,37,18
78,74,81
75,31,62
68,43,25
9,9,5
87,75,75
93,62,56
50,81,87
87,75,43
56,80,60
24,16,13
81,68,50
78,68,85
46,86,88
75,87,43
68,37,93
87,62,87
87,87,68
0,0,0
68,81,75
75,87,100
100,100,68
70,69,72
100,62,68
93,93,81
93,81,56
62,37,43
71,58,51
87,25,37
100,75,81
81,18,56
50,37,37
50,25,81
100,93,93
100,81,68
87,43,75
87,81,87
93,68,87
75,25,87
76,50,84
80,66,72
68,75,75
87,37,68
87,50,75
87,37,68
87,68,62
87,68,62
0,0,0
75,75,50
87,6,81
68,56,87
100,62,56
81,43,62
93,44,74
100,75,75
25,25,12
93,18,43
93,81,87
100,100,100
70,68,85
0,0,0
87,50,50
87,75,75
0,0,0
56,43,37
100,100,68
0,0,0
62,64,78
93,50,68
93,56,75
37,43,75
100,43,75
70,66,70
87,87,93
5,0,0
75,12,43
93,75,81
100,87,68
75,37,68
75,12,75
81,56,50
50,56,81
81,68,68
51,58,58
100,100,87
87,87,87
100,87,62
37,0,62
68,31,75
100,18,75
81,68,81
75,68,62
94,46,73
100,75,81
81,37,75
56,50,81
100,50,100
50,68,93
56,50,81
100,62,56
93,75,75
50,43,37
0,6,0
87,75,87
93,87,87
68,62,81
12,12,12
87,68,56
62,37,25
93,81,62
74,49,62
81,12,31
75,50,75
93,50,81
100,62,68
25,12,18
69,62,78
64,72,73
68,81,68
75,62,75
62,75,81
68,62,62
87,62,100
75,93,68
75,25,62
81,18,50
93,62,56
62,50,56
68,43,50
56,81,50
87,37,81
87,37,62
81,81,81
37,18,12
28,22,25
8,16,8
0,0,0
93,43,68
87,31,68
81,56,50
75,75,68
81,62,68
93,50,93
63,70,63
64,86,90
75,81,81
50,31,100
68,25,87
25,6,18
6,5,6
80,68,94
65,58,71
75,37,43
0,6,0
87,68,93
12,0,6
14,21,20
65,61,61
87,50,43
62,50,43
93,68,68
75,56,81
100,87,87
10,10,16
87,37,62
52,58,78
93,81,75
6,3,0
100,68,62
70,54,65
75,37,62
100,93,81
93,68,81
100,75,68
81,31,56
93,87,87
75,81,81
0,0,0
68,68,87
0,0,0
81,50,68
81,50,37
93,93,75
0,0,0
75,37,56
75,62,93
75,81,93
75,37,87
0,0,0
87,25,68
62,68,37
81,50,75
92,68,82
93,56,62
93,87,62
87,75,56
93,93,87
87,100,87
68,57,72
93,100,87
93,81,87
87,56,50
87,68,75
87,37,68
5,6,0
100,87,81
62,93,75
43,56,75
56,88,86
75,56,56
25,18,25
75,31,62
75,43,75
0,0,0
6,6,0
81,50,68
81,62,56
12,6,0
62,56,87
93,81,87
56,12,56
100,68,87
87,81,81
56,50,75
100,75,87
93,62,50
100,87,93
56,37,56
0,0,0
6,0,0
56,37,56
81,12,56
5,0,0
0,0,0
87,56,62
0,0,0
80,58,69
100,93,75
87,18,12
68,60,68
68,37,50
66,40,66
93,50,50
100,62,62
68,65,66
93,50,50
70,57,69
0,0,0
56,58,69
87,56,50
68,18,62
100,81,93
12,0,12
68,75,43
0,0,0
62,87,25
50,18,50
65,71,58
75,75,87
91,48,60
75,75,56
50,25,50
81,50,75
0,0,0
100,56,75
0,0,0
58,76,61
93,75,62
25,50,87
100,81,62
5,5,5
81,48,74
62,43,68
100,75,100
100,87,87
68,56,68
68,56,68
25,18,12
68,25,68
37,50,62
93,68,68
87,56,75
81,50,50
58,75,76
93,75,81
13,8,9
74,42,72
75,75,93
93,81,93
87,43,62
12,6,8
87,43,62
87,68,56
87,75,81
81,6,68
43,37,37
37,50,62
26,11,23
87,75,68
86,84,80
81,75,87
56,25,56
87,50,75
50,65,83
75,56,56
10,15,5
100,87,93
87,50,62
18,31,31
100,62,18
87,31,75
93,68,56
0,0,0
81,75,81
85,70,89
62,37,68
81,50,56
87,75,81
62,75,87
93,93,87
80,53,65
81,62,81
100,87,75
62,68,93
75,75,81
5,5,5
0,0,0
100,87,75
45,49,56
75,31,68
0,0,0
100,43,93
100,62,68
62,6,31
25,25,18
87,56,56
18,25,25
87,56,75
100,62,68
100,12,68
81,68,75
87,87,87
93,81,93
87,81,81
97,76,81
93,75,81
75,62,68
75,18,43
80,69,74
85,58,70
62,87,12
62,87,62
89,61,77
0,0,0
80,50,57
75,81,78
100,75,87
87,100,62
87,56,93
81,75,87
43,18,50
54,45,80
89,60,76
0,0,0
81,68,75
93,75,93
87,75,75
56,81,81
56,81,81
5,0,0
74,49,60
100,100,93
75,25,43
100,75,43
0,0,0
93,43,68
87,62,56
60,53,63
18,0,87
100,93,68
62,100,87
62,52,72
100,43,56
87,93,68
87,75,68
75,37,87
93,50,68
46,48,54
60,78,63
43,43,43
78,44,60
81,75,87
5,4,0
93,75,87
62,56,66
75,25,75
100,37,75
87,37,100
87,37,81
62,50,87
82,58,74
43,81,75
31,31,31
75,31,37
87,43,37
93,56,25
87,68,75
78,62,65
18,18,6
50,68,68
93,81,93
93,68,87
81,62,81
50,37,62
75,81,75
93,56,68
60,85,80
12,6,12
68,75,62
81,75,68
81,37,81
37,87,100
12,6,12
100,50,87
12,6,12
0,12,0
93,31,62
81,68,75
0,0,0
87,31,68
0,12,0
75,50,56
5,0,0
12,12,12
75,25,75
87,75,93
93,75,56
93,62,68
0,0,0
13,24,29
75,56,50
0,0,0
25,62,87
56,31,43
75,6,43
100,37,56
51,50,70
81,43,50
77,62,76
0,0,0
87,18,68
75,68,81
85,49,73
93,100,62
40,71,70
93,62,56
100,43,75
93,93,81
66,48,55
62,56,81
100,81,87
68,56,87
0,0,0
87,75,62
26,24,29
70,74,72
87,62,75
66,61,73
81,43,68
87,43,43
87,75,100
93,81,75
100,81,56
87,68,93
77,68,70
62,69,82
56,31,62
72,72,77
18,5,2
62,31,75
81,56,93
93,37,81
0,0,0
93,37,56
0,0,0
63,63,78
93,31,43
75,50,81
89,72,72
87,31,87
56,37,56
93,87,87
37,0,25
100,81,100
75,56,43
31,81,81
87,31,43
63,58,60
62,100,93
75,25,93
87,43,75
0,0,0
87,100,87
68,62,75
87,37,100
36,75,56
100,62,62
93,48,64
81,43,37
75,62,81
70,51,66
75,37,50
0,0,0
100,68,18
62,81,62
87,37,56
87,62,56
56,60,68
75,87,68
56,18,81
43,31,87
48,75,73
81,81,75
81,68,61
100,68,87
62,12,68
93,68,56
87,37,81
61,60,71
25,25,12
87,87,68
81,93,68
43,12,87
0,0,0
87,68,81
81,68,81
92,64,77
75,62,100
92,42,72
62,50,56
68,100,93
100,93,87
93,56,37
8,8,8
68,48,66
93,68,75
50,43,31
31,0,68
0,0,0
87,87,75
58,73,81
71,48,71
93,37,62
81,56,50
73,68,61
93,68,87
6,0,0
100,56,68
65,65,61
5,0,0
90,37,73
87,100,81
68,56,56
25,25,12
87,43,62
12,12,0
0,0,0
56,68,75
75,62,68
81,68,50
25,18,12
23,31,25
75,18,62
36,62,86
81,12,50
0,12,0
53,53,64
85,69,82
53,58,56
56,56,37
70,70,65
21,13,18
66,53,66
87,100,100
25,25,18
0,0,0
62,31,68
0,0,0
81,81,93
100,81,68
62,56,50
50,25,37
50,75,68
50,75,68
0,0,0
81,12,37
87,87,50
16,16,10
12,6,0
0,0,0
100,87,62
61,51,61
100,87,62
100,37,75
87,75,81
73,50,70
87,50,31
0,0,0
6,3,6
81,31,62
93,62,87
87,37,75
100,50,37
100,50,37
37,12,68
100,75,68
75,56,62
87,6,50
96,60,84
87,75,100
87,87,50
100,43,75
75,50,87
100,43,68
87,75,93
16,17,14
0,0,0
93,81,56
80,43,61
87,81,81
83,78,65
93,68,75
87,62,68
87,37,43
50,62,75
81,56,50
87,25,93
6,12,12
93,92,88
93,100,87
81,68,62
74,76,89
5,0,0
0,0,0
5,0,0
100,31,93
96,49,76
87,25,87
87,62,56
63,56,71
87,50,50
